
Project:     xiaotao
Program:     Inertial Explorer Version 8.90.2428
Profile:     IPNL_URBANNAV_with_std
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      C:\Users\IPNL_Experiment\Desktop\20250603\IE\xiaotao.cts
ProcessInfo: xiaotao by Unknown on 6/3/2025 at 21:29:09

Datum:       WGS84
Master 1:    Name HKSC, Status ENABLED
             Antenna height 0.008 m, to ARP [LEIAR25.R4(LEIT)]
             Lat, Lon, El Hgt 22 19 19.81949, 114 08 28.27666, 20.239 m [WGS84, N/A]
Remote:      Antenna height 0.000 m, to L1PC [Generic(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=0.340, y=-0.500, z=0.100 m (x-right, y-fwd, z-up)
Body to IMU Rotations:
             xRot=0.000, yRot=180.000, zRot=-90.000 degrees
UTC Offset:  18 s
SD Scaling Settings:
  Position: 1.0000
  Velocity: 1.0000
  Attitude: 1.0000

      UTCTime       Week   GPSTime       Latitude      Longitude        H-Ell       X-ECEF       Y-ECEF       Z-ECEF   VX-ECEF   VY-ECEF   VZ-ECEF     VEast    VNorth       VUp VelBdyX VelBdyY VelBdyZ AccBdyX AccBdyY AccBdyZ           Roll          Pitch        Heading Q     SDX-ECEF     SDY-ECEF     SDZ-ECEF       SDEast      SDNorth     SDHeight         HdngSD     SD-VN     SD-VE     SD-VH         RollSD        PitchSD        AzStDev
        (sec)    (weeks)     (sec)          (deg)          (deg)          (m)          (m)          (m)          (m)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)   (m/s)   (m/s)   (m/s) (m/s^2) (m/s^2) (m/s^2)          (deg)          (deg)          (deg)            (m)          (m)          (m)          (m)          (m)          (m)          (deg)     (m/s)     (m/s)     (m/s)          (deg)          (deg)          (deg)
1748933668.00 2369.00000 197686.00  22.3128750994 114.1626164242        4.507 -2416435.453  5386209.093  2406501.674    -6.485     1.551   -10.066     5.282   -10.858    -0.057  -0.047  12.074  -0.142   0.307   0.769   1.726  -2.1216741745   0.4100544348 154.2578626310 2        0.008        0.012        0.007        0.008        0.005        0.013   0.0104298536     0.002     0.003     0.002   0.0026029437   0.0023602471   0.0000000000
1748933669.00 2369.00000 197687.00  22.3127770482 114.1626705000        4.450 -2416442.203  5386210.525  2406491.608    -6.948     1.264    -9.910     5.822   -10.686    -0.064  -0.076  12.168  -0.114  -1.521  -0.040  -0.969  -2.5964270036   0.2499986747 151.7528166662 2        0.008        0.013        0.007        0.008        0.005        0.013   0.0104292631     0.002     0.003     0.002   0.0026144243   0.0023748013   0.0000000000
1748933670.00 2369.00000 197688.00  22.3126822552 114.1627298293        4.386 -2416449.387  5386211.605  2406481.873    -7.434     0.922    -9.600     6.405   -10.356    -0.052  -0.084  12.176  -0.096  -0.905   0.957  -0.967  -3.4141867462   0.2291659293 148.6333536802 2        0.008        0.013        0.007        0.009        0.005        0.013   0.0104291132     0.002     0.003     0.002   0.0026251320   0.0023970297   0.0000000000
1748933671.00 2369.00000 197689.00  22.3125897967 114.1627947971        4.285 -2416457.048  5386212.326  2406472.363    -7.897     0.530    -9.407     6.988   -10.114    -0.133  -0.080  12.293  -0.137  -1.181  -1.012   0.526  -3.4773266953   0.0416368430 145.6915534473 2        0.008        0.013        0.007        0.009        0.006        0.014   0.0104285143     0.002     0.003     0.002   0.0026350950   0.0024302488   0.0000000000
1748933672.00 2369.00000 197690.00  22.3125004024 114.1628653499        4.243 -2416465.202  5386212.744  2406463.189    -8.477     0.235    -8.869     7.638    -9.604     0.041  -0.187  12.270   0.005  -0.974  -0.648   0.064  -4.0681722328   0.2322197944 142.3771358419 1        0.008        0.014        0.007        0.009        0.006        0.014   0.0104257017     0.003     0.003     0.002   0.0026416942   0.0024672111   0.0000000000
1748933673.00 2369.00000 197691.00  22.3124177819 114.1629414810        4.163 -2416473.751  5386212.635  2406454.694    -8.761    -0.413    -8.044     8.162    -8.660    -0.085  -0.031  11.899  -0.134  -2.129  -1.066  -0.427  -4.1851587554   0.2452660434 136.7980739034 1        0.008        0.014        0.008        0.009        0.006        0.014   0.0104219336     0.003     0.003     0.002   0.0026419340   0.0025033855   0.0000000000
1748933674.00 2369.00000 197692.00  22.3123447326 114.1630242477        4.083 -2416482.758  5386211.879  2406447.181    -9.150    -1.022    -7.074     8.767    -7.612    -0.084  -0.052  11.610  -0.112  -1.218  -0.189   0.274  -4.6315444440   0.1575347458 131.1788820009 2        0.008        0.015        0.008        0.009        0.007        0.015   0.0104179289     0.003     0.003     0.002   0.0026373514   0.0025364510   0.0000000000
1748933675.00 2369.00000 197693.00  22.3122804476 114.1631117935        3.987 -2416492.058  5386210.571  2406440.558    -9.771    -1.440    -6.218     9.504    -6.772     0.124  -0.135  11.670   0.015   6.544   5.616   0.488  -4.2432509462   0.5848753173 126.1382456911 2        0.008        0.015        0.008        0.009        0.007        0.015   0.0104136020     0.003     0.003     0.002   0.0026317521   0.0025660498   0.0000000000
1748933676.00 2369.00000 197694.00  22.3122227206 114.1632056703        3.866 -2416501.831  5386208.724  2406434.599    -9.999    -2.120    -5.616     9.991    -6.015    -0.135  -0.105  11.662  -0.102  -1.302  -0.038  -0.235  -4.1803860169  -0.1289899884 121.5295336153 2        0.008        0.015        0.009        0.009        0.008        0.015   0.0104089621     0.003     0.003     0.002   0.0026354059   0.0025991837   0.0000000000
1748933677.00 2369.00000 197695.00  22.3121714156 114.1633055937        3.686 -2416512.039  5386206.325  2406429.274   -10.435    -2.731    -5.012    10.639    -5.312    -0.256  -0.113  11.893  -0.150  -0.862  -0.837   0.619  -4.2207680823  -0.4752742206 117.0221663142 2        0.008        0.015        0.009        0.009        0.008        0.015   0.0104035642     0.003     0.003     0.002   0.0026418690   0.0026263602   0.0000000000
1748933678.00 2369.00000 197696.00  22.3121267500 114.1634118245        3.396 -2416522.684  5386203.314  2406424.589   -10.740    -3.247    -4.334    11.128    -4.554    -0.319  -0.071  12.027  -0.179   0.479   2.930   9.127  -4.3458562282  -0.6430706405 112.5281432002 2        0.008        0.013        0.009        0.009        0.008        0.013   0.0103983460     0.003     0.003     0.002   0.0026446648   0.0026478129   0.0000000000
1748933679.00 2369.00000 197697.00  22.3120882789 114.1635207872        3.106 -2416533.480  5386199.949  2406420.538   -10.835    -3.399    -3.665    11.277    -3.897    -0.158  -0.155  11.932  -0.085   0.514  -3.317   4.794  -4.1163350650  -0.2972161266 109.7787364654 2        0.008        0.012        0.009        0.008        0.009        0.012   0.0103918854     0.004     0.003     0.002   0.0026436110   0.0026604540   0.0000000000
1748933680.00 2369.00000 197698.00  22.3120556378 114.1636305702        3.056 -2416544.343  5386196.528  2406417.175   -10.909    -3.618    -3.006    11.434    -3.223    -0.064  -0.102  11.878  -0.183  -0.306   1.305   1.287  -3.9019858243   0.6054445021 106.1718410943 2        0.008        0.011        0.009        0.008        0.009        0.012   0.0103821941     0.004     0.003     0.002   0.0026263942   0.0026617870   0.0000000000
1748933681.00 2369.00000 197699.00  22.3120291312 114.1637441087        3.008 -2416555.454  5386192.715  2406414.441   -11.219    -3.978    -2.323    11.864    -2.515     0.009  -0.063  12.127  -0.116  -2.863  -1.252   0.541  -3.7169949410   0.6086874432 102.2298456272 2        0.008        0.011        0.009        0.007        0.008        0.011   0.0103689255     0.004     0.003     0.002   0.0025955250   0.0026499887   0.0000000000
1748933682.00 2369.00000 197700.00  22.3120121068 114.1638589426        2.961 -2416566.524  5386188.486  2406412.679   -10.860    -4.381    -1.054    11.702    -1.145     0.015  -0.133  11.756  -0.144  -4.329  -1.074  -4.172  -3.1981186321   0.8068563558  96.1978605516 2        0.007        0.010        0.008        0.006        0.008        0.011   0.0103510804     0.004     0.003     0.002   0.0025596104   0.0026250135   0.0000000000
1748933683.00 2369.00000 197701.00  22.3120070196 114.1639693155        2.924 -2416576.974  5386183.995  2406412.144    -9.808    -4.394    -0.052    10.748    -0.050    -0.014  -0.032  10.747  -0.117   0.112  -1.633   0.926  -3.2558899666   0.5556487401  90.4027877947 1        0.007        0.009        0.007        0.005        0.007        0.010   0.0103361420     0.003     0.003     0.002   0.0025133947   0.0025869177   0.0000000000
1748933684.00 2369.00000 197702.00  22.3120088770 114.1640646221        2.990 -2416585.926  5386179.959  2406412.359    -7.801    -3.493     0.351     8.547     0.322     0.139  -0.026   8.554   0.001  -0.753  -3.424  -0.035  -2.2669991897   0.9341790371  88.0203891755 1        0.008        0.011        0.009        0.006        0.008        0.013   0.0103298388     0.003     0.002     0.002   0.0024641172   0.0025343292   0.0000000000
1748933685.00 2369.00000 197703.00  22.3120110744 114.1641315398        3.101 -2416592.221  5386177.146  2406412.626    -4.802    -2.178     0.232     5.273     0.222     0.068  -0.075   5.278  -0.046   0.233  -2.359   0.083  -1.6541062362   1.2614124226  88.3885718547 2        0.008        0.011        0.008        0.006        0.007        0.013   0.0103284679     0.002     0.002     0.002   0.0024110624   0.0024714195   0.0000000000
1748933686.00 2369.00000 197704.00  22.3120115485 114.1641715088        3.187 -2416596.003  5386175.515  2406412.708    -2.848    -1.199     0.032     3.089     0.003     0.079   0.011   3.090   0.003   0.147  -2.290  -0.832  -0.6344820032   1.3987504061  89.7524520494 1        0.007        0.010        0.007        0.005        0.006        0.012   0.0103281746     0.002     0.002     0.002   0.0023601409   0.0024165225   0.0000000000
1748933687.00 2369.00000 197705.00  22.3120110577 114.1641958828        3.232 -2416598.320  5386174.543  2406412.674    -1.960    -0.807    -0.054     2.119    -0.075     0.041   0.020   2.120  -0.018   0.485  -0.456   1.000  -0.2145153985   1.5939513973  91.5084244520 2        0.006        0.008        0.006        0.004        0.005        0.010   0.0103267366     0.002     0.002     0.002   0.0023250366   0.0023869073   0.0000000000
1748933688.00 2369.00000 197706.00  22.3120105739 114.1642143415        3.269 -2416600.078  5386173.815  2406412.639    -1.582    -0.649    -0.011     1.709    -0.031     0.048  -0.015   1.710  -0.003  -0.908  -0.657   0.036  -0.0016501184   1.7075173619  91.5334226006 2        0.005        0.007        0.005        0.003        0.004        0.008   0.0103234854     0.002     0.002     0.001   0.0022940487   0.0023597418   0.0000000000
1748933689.00 2369.00000 197707.00  22.3120103966 114.1642297095        3.300 -2416601.537  5386173.200  2406412.633    -1.450    -0.591    -0.081     1.565    -0.096     0.019   0.080   1.566  -0.035  -0.105   0.871  -0.015   0.0874390891   1.9766872045  90.5910789150 1        0.004        0.007        0.004        0.003        0.003        0.008   0.0103221731     0.002     0.002     0.001   0.0022686622   0.0023342127   0.0000000000
1748933690.00 2369.00000 197708.00  22.3120107468 114.1642441049        3.340 -2416602.899  5386172.613  2406412.684    -1.313    -0.542     0.019     1.420     0.001     0.047   0.015   1.420   0.010   1.047   0.368   1.030  -0.7027384653   1.4863327347  89.3366565775 1        0.004        0.007        0.004        0.003        0.003        0.008   0.0103236698     0.002     0.002     0.001   0.0022486991   0.0023125729   0.0000000000
1748933691.00 2369.00000 197709.00  22.3120113735 114.1642561680        3.359 -2416604.030  5386172.096  2406412.755    -0.887    -0.425     0.199     0.983     0.194     0.053  -0.122   0.995   0.031  -0.201  -0.905   0.627  -0.0625784504   1.2489792384  85.8722271621 1        0.004        0.007        0.004        0.003        0.003        0.008   0.0103300652     0.002     0.002     0.001   0.0022329828   0.0022942813   0.0000000000
1748933692.00 2369.00000 197710.00  22.3120118681 114.1642611757        3.360 -2416604.492  5386171.867  2406412.806    -0.078    -0.040     0.007     0.088     0.009    -0.001  -0.001   0.088  -0.004   0.006  -0.873  -0.376  -0.0479050013   1.4662104569  84.7903396055 1        0.004        0.006        0.004        0.003        0.003        0.007   0.0103339842     0.002     0.002     0.001   0.0022199915   0.0022773424   0.0000000000
1748933693.00 2369.00000 197711.00  22.3120118662 114.1642611887        3.359 -2416604.493  5386171.865  2406412.806    -0.003     0.002    -0.004     0.002    -0.004     0.001   0.004   0.001   0.001  -0.442   0.127   0.183  -0.0266196192   1.5428206437  84.7967796511 1        0.004        0.006        0.004        0.003        0.003        0.007   0.0103366207     0.002     0.002     0.001   0.0022078624   0.0022607874   0.0000000000
1748933694.00 2369.00000 197712.00  22.3120118605 114.1642611921        3.359 -2416604.494  5386171.865  2406412.805    -0.002     0.003    -0.003     0.000    -0.004     0.002   0.004   0.000   0.002  -0.752   0.272  -0.333  -0.0223854611   1.5198278474  84.7950894256 1        0.004        0.006        0.004        0.003        0.003        0.007   0.0103398515     0.002     0.002     0.001   0.0021951452   0.0022429398   0.0000000000
1748933695.00 2369.00000 197713.00  22.3120118548 114.1642611960        3.358 -2416604.494  5386171.865  2406412.804     0.001    -0.000    -0.003    -0.001    -0.003    -0.001   0.003  -0.001  -0.001   0.324   0.041   0.539  -0.0301261209   1.5169687880  84.7956394651 1        0.004        0.006        0.004        0.003        0.003        0.007   0.0103430599     0.001     0.001     0.001   0.0021829796   0.0022251997   0.0000000000
1748933696.00 2369.00000 197714.00  22.3120118484 114.1642611989        3.358 -2416604.494  5386171.865  2406412.803     0.001    -0.003     0.001    -0.000     0.002    -0.003  -0.002  -0.000  -0.003   0.469  -0.036   0.318  -0.0292437659   1.5162124837  84.7951868284 1        0.004        0.006        0.004        0.003        0.003        0.007   0.0103460755     0.001     0.001     0.001   0.0021717639   0.0022082943   0.0000000000
1748933697.00 2369.00000 197715.00  22.3120118398 114.1642612027        3.358 -2416604.494  5386171.865  2406412.802    -0.001     0.003    -0.002    -0.000    -0.003     0.002   0.003  -0.000   0.002  -0.509   0.016  -0.355  -0.0239610950   1.5157999541  84.7935481691 1        0.004        0.006        0.004        0.003        0.003        0.007   0.0103490110     0.001     0.001     0.001   0.0021614865   0.0021924824   0.0000000000
1748933698.00 2369.00000 197716.00  22.3120118294 114.1642612052        3.358 -2416604.495  5386171.865  2406412.801     0.003    -0.003     0.003    -0.001     0.004    -0.002  -0.004  -0.001  -0.002   0.255   0.018   0.152  -0.0225115118   1.5150780272  84.7934794142 1        0.004        0.006        0.004        0.003        0.003        0.007   0.0103520909     0.001     0.001     0.001   0.0021528653   0.0021783493   0.0000000000
1748933699.00 2369.00000 197717.00  22.3120118151 114.1642612091        3.357 -2416604.495  5386171.865  2406412.800     0.000     0.000    -0.000    -0.000    -0.000    -0.000   0.000  -0.000  -0.000   0.442  -0.005   0.355  -0.0252903571   1.5150665681  84.7945393861 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103553049     0.001     0.001     0.001   0.0021451483   0.0021656912   0.0000000000
1748933700.00 2369.00000 197718.00  22.3120118049 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.002     0.002    -0.001     0.001    -0.002     0.002   0.002   0.000   0.002  -0.359   0.040  -0.190  -0.0236230499   1.5138690863  84.7944076058 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103585105     0.001     0.001     0.001   0.0021380526   0.0021545684   0.0000000000
1748933701.00 2369.00000 197719.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.004     0.003    -0.000     0.002    -0.002     0.004   0.002   0.002   0.004  -0.399   0.053   0.099  -0.0207525313   1.5125455538  84.7939664283 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103619155     0.001     0.001     0.001   0.0021338223   0.0021475856   0.0000000000
1748933702.00 2369.00000 197720.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.001    -0.002     0.002     0.002     0.002    -0.000  -0.002   0.002  -0.000   0.308  -0.188  -0.218  -0.0285676757   1.5122246974  84.7936684903 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103650372     0.001     0.001     0.001   0.0021311967   0.0021430806   0.0000000000
1748933703.00 2369.00000 197721.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.002    -0.001    -0.003    -0.001    -0.002    -0.003   0.002  -0.001  -0.003   0.169   0.081   0.625  -0.0319653154   1.5128778693  84.7948373242 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103682717     0.001     0.001     0.001   0.0021293515   0.0021399187   0.0000000000
1748933704.00 2369.00000 197722.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.003    -0.003    -0.002    -0.002    -0.001    -0.004   0.001  -0.002  -0.004   0.369   0.095   0.656  -0.0328591296   1.5130440271  84.7942471777 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103714736     0.001     0.001     0.001   0.0021277419   0.0021374531   0.0000000000
1748933705.00 2369.00000 197723.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.003    -0.003    -0.002    -0.001    -0.000    -0.004  -0.000  -0.001  -0.004   0.458  -0.056   0.449  -0.0323606563   1.5115715255  84.7938403776 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103745870     0.001     0.001     0.001   0.0021264351   0.0021355888   0.0000000000
1748933706.00 2369.00000 197724.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.003    -0.004    -0.000    -0.001     0.002    -0.005  -0.002  -0.001  -0.005   0.617  -0.104   0.065  -0.0335810564   1.5122590749  84.7929924001 2        0.004        0.007        0.004        0.003        0.003        0.007   0.0103774806     0.001     0.001     0.001   0.0021254118   0.0021341948   0.0000000000
1748933707.00 2369.00000 197725.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.000    -0.002     0.004     0.001     0.004     0.000  -0.004   0.002   0.000   0.009  -0.256  -0.696  -0.0283155742   1.5117835199  84.7921959887 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103801843     0.001     0.001     0.001   0.0021247244   0.0021330339   0.0000000000
1748933708.00 2369.00000 197726.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.003     0.003     0.003     0.001     0.001     0.005  -0.001   0.001   0.005  -0.451  -0.061  -0.781  -0.0291864701   1.5136685511  84.7913136337 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103827249     0.001     0.001     0.001   0.0021245240   0.0021324398   0.0000000000
1748933709.00 2369.00000 197727.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.001     0.002    -0.002     0.000    -0.002     0.001   0.002   0.000   0.001  -0.190   0.167   0.610  -0.0294901377   1.5131185116  84.7930210480 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103850393     0.001     0.001     0.001   0.0021248141   0.0021323117   0.0000000000
1748933710.00 2369.00000 197728.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.001    -0.003    -0.000     0.000     0.001    -0.003  -0.001   0.000  -0.003   0.505  -0.033   0.379  -0.0339592085   1.5111704551  84.7927231099 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103870947     0.001     0.001     0.001   0.0021253114   0.0021326717   0.0000000000
1748933711.00 2369.00000 197729.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.001    -0.001     0.003     0.002     0.003     0.001  -0.003   0.002   0.001   0.246  -0.224  -0.615  -0.0275879178   1.5124538805  84.7906547323 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103888400     0.001     0.001     0.001   0.0021250281   0.0021319375   0.0000000000
1748933712.00 2369.00000 197730.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.004     0.004     0.002     0.002     0.000     0.006   0.000   0.002   0.006  -0.536  -0.014  -0.619  -0.0244882162   1.5110730523  84.7902479322 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103904894     0.001     0.001     0.001   0.0021250134   0.0021315054   0.0000000000
1748933713.00 2369.00000 197731.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.004     0.004    -0.002     0.002    -0.004     0.004   0.004   0.001   0.004  -0.440   0.153   0.209  -0.0268029657   1.5113824495  84.7910787210 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103918472     0.001     0.001     0.001   0.0021251123   0.0021308211   0.0000000000
1748933714.00 2369.00000 197732.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.001    -0.001    -0.003    -0.000    -0.002    -0.003   0.002  -0.000  -0.003   0.156   0.137   0.835  -0.0259320698   1.5131872665  84.7913193633 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103929304     0.001     0.001     0.001   0.0021252388   0.0021297273   0.0000000000
1748933715.00 2369.00000 197733.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.001    -0.003    -0.003     0.000    -0.001    -0.005   0.001   0.000  -0.005   0.436   0.054   0.432  -0.0265737825   1.5131643482  84.7894114139 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103938021     0.001     0.001     0.001   0.0021253431   0.0021279315   0.0000000000
1748933716.00 2369.00000 197734.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.002    -0.003     0.000    -0.000     0.002    -0.003  -0.002  -0.000  -0.003   0.655  -0.225  -0.001  -0.0277598052   1.5111704551  84.7890561800 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103945239     0.001     0.001     0.001   0.0021255587   0.0021258639   0.0000000000
1748933717.00 2369.00000 197735.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.001    -0.003     0.001     0.000     0.002    -0.002  -0.002   0.000  -0.002   0.642  -0.201  -0.082  -0.0261268755   1.5124023143  84.7873602250 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103950035     0.001     0.001     0.001   0.0021259000   0.0021238045   0.0000000000
1748933718.00 2369.00000 197736.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.001     0.003    -0.003    -0.000    -0.004     0.002   0.004  -0.001   0.002   0.064  -0.046  -0.086  -0.0274160305   1.5121444833  84.7884717631 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103951823     0.001     0.001     0.001   0.0021263510   0.0021230353   0.0000000000
1748933719.00 2369.00000 197737.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.001     0.001    -0.002     0.000    -0.002    -0.000   0.002  -0.000  -0.000   0.356   0.002   0.311  -0.0291807405   1.5126372270  84.7879503715 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103951264     0.001     0.001     0.001   0.0021270805   0.0021230164   0.0000000000
1748933720.00 2369.00000 197738.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.002    -0.000    -0.000     0.002    -0.000     0.000   0.000   0.002   0.000   0.451  -0.044   0.246  -0.0294385715   1.5121444833  84.7878586982 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103948899     0.001     0.001     0.001   0.0021280281   0.0021229982   0.0000000000
1748933721.00 2369.00000 197739.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.000     0.001    -0.001    -0.001    -0.001     0.001   0.001  -0.001   0.001   0.228   0.012   0.283  -0.0274504080   1.5126887932  84.7868159151 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103944177     0.001     0.001     0.001   0.0021301110   0.0021238932   0.0000000000
1748933722.00 2369.00000 197740.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.002     0.003    -0.001     0.001    -0.003     0.003   0.003   0.000   0.003  -0.297  -0.051  -0.267  -0.0295989997   1.5113709903  84.7855668671 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103937918     0.001     0.001     0.001   0.0021323657   0.0021249882   0.0000000000
1748933723.00 2369.00000 197741.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.003     0.005     0.001     0.001    -0.001     0.005   0.001   0.001   0.005  -0.521  -0.076  -0.614  -0.0253018162   1.5100875648  84.7847819149 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103930766     0.001     0.001     0.001   0.0021345830   0.0021259573   0.0000000000
1748933724.00 2369.00000 197742.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.001    -0.002     0.002    -0.000     0.002    -0.001  -0.002  -0.000  -0.001   0.537  -0.154  -0.083  -0.0270607967   1.5111589959  84.7854694642 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103919376     0.001     0.001     0.001   0.0021351406   0.0021252912   0.0000000000
1748933725.00 2369.00000 197743.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.001    -0.001    -0.003    -0.001    -0.002    -0.002   0.002  -0.001  -0.002   0.337   0.040   0.505  -0.0282811968   1.5116460100  84.7851371487 2        0.004        0.007        0.004        0.003        0.003        0.007   0.0103905695     0.001     0.001     0.001   0.0021347064   0.0021237826   0.0000000000
1748933726.00 2369.00000 197744.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.002    -0.003     0.003    -0.001     0.004    -0.002  -0.004  -0.001  -0.002   0.306  -0.158  -0.324  -0.0256513205   1.5094458521  84.7837104838 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103890756     0.001     0.001     0.001   0.0021335669   0.0021219016   0.0000000000
1748933727.00 2369.00000 197745.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.002     0.005    -0.001    -0.001    -0.003     0.004   0.003  -0.001   0.004  -0.184   0.114   0.293  -0.0257315346   1.5105688494  84.7844152219 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103873936     0.001     0.001     0.001   0.0021320209   0.0021209421   0.0000000000
1748933728.00 2369.00000 197746.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.003    -0.004    -0.001    -0.001     0.001    -0.004  -0.001  -0.001  -0.004   0.435  -0.015   0.437  -0.0265795121   1.5101162127  84.7835844331 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103854695     0.001     0.001     0.001   0.0021306486   0.0021205165   0.0000000000
1748933729.00 2369.00000 197747.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.001     0.001     0.003     0.001     0.002     0.002  -0.002   0.001   0.002  -0.006  -0.197  -0.780  -0.0245283232   1.5085062013  84.7832349288 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103832735     0.001     0.001     0.001   0.0021295312   0.0021202983   0.0000000000
1748933730.00 2369.00000 197748.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.003     0.004     0.000     0.001    -0.002     0.005   0.002   0.001   0.005  -0.553  -0.043  -0.620  -0.0238636922   1.5109699199  84.7843006303 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103808315     0.001     0.001     0.001   0.0021289873   0.0021201787   0.0000000000
1748933731.00 2369.00000 197749.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799    -0.002     0.004    -0.002    -0.000    -0.004     0.003   0.004  -0.000   0.003  -0.380   0.142   0.366  -0.0251127402   1.5102078860  84.7849480726 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103782583     0.001     0.001     0.001   0.0021287929   0.0021201244   0.0000000000
1748933732.00 2369.00000 197750.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.001    -0.003    -0.002    -0.000    -0.000    -0.003   0.000  -0.000  -0.003   0.415   0.121   0.747  -0.0252101430   1.5114913114  84.7842547937 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103755221     0.001     0.001     0.001   0.0021287987   0.0021201333   0.0000000000
1748933733.00 2369.00000 197751.00  22.3120118047 114.1642612129        3.357 -2416604.496  5386171.865  2406412.799     0.005    -0.004     0.000    -0.003     0.003    -0.005  -0.003  -0.003  -0.005   0.492  -0.089   0.425  -0.0271295516   1.5123564777  84.7830573119 1        0.004        0.007        0.004        0.003        0.003        0.007   0.0103725009     0.001     0.001     0.001   0.0021285953   0.0021201959   0.0000000000
